problem_sha256,applied_params_hash,status,elapsed_ms,num_variables,num_bool,num_int,num_constraints,num_workers,num_conflicts,num_branches,deterministic_time
caa6c275ceb224cc3efdf55f2c42a0d803b5ce6afe66cff65abaf8a50980b9cf,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,7255.7,4358,2861,1497,51975,8,3095,59900,8.11072
cb3ba9f21e52b233f5241e5003b1e388d1d1ffec427094d421a66c28df2f292e,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,642.02,1762,1167,595,19934,8,256,10329,0.840026
ccfac7f93fb9565b6c623253e6a722369a005a8479fe7e6d3112942ed39d274f,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,5546.81,4091,2956,1135,47437,8,2328,42380,6.34357
cda37747aa2ae783bc3093f9fadf7f26653039f6e52fbfc193cae8538c2777e4,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,987.922,1316,869,447,15385,8,183,4481,0.725161
cdc476dfd87c9b11d9a46dc7e8aeaa0f3efa9708cac0093587abb35f1228ffe0,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1549180.0,20830,16429,4401,233076,8,443078,1855860,4027.99
cea92f2d552c17f09f2927186ad61dba3f09e3405f0a58a1007d0769d2334c75,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6403.38,4091,2956,1135,45373,8,1734,40697,6.78591
cf629228e69ab5f293c8c30459175cccac150e85ec84539bfd8d5dc27540cf1a,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,2972.04,3369,2442,927,37121,8,1320,25163,4.09745
cf93115a0bf38977ba3f8e8bc9ea9378389b50f513ebde8f4d5660d6158ee1ad,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2736.12,2711,1924,787,30264,8,931,17958,1.97305
cfb91dee56a02f4826b9ee3cdda17de95706a33d8d5e844946a2316281641585,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,377.333,1313,869,444,14497,8,1116,25101,0.418748
cfe62c4328920f71a44857714728227a3db0ab8e2b1535406ef09b4b6c841719,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,636.406,1856,1264,592,20564,8,316,9914,0.898867
d000926320c493a1b1062c0f4f5e690e07761f43709e4362c20c25558d5cb175,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1605.55,2346,1548,798,27031,8,335,15513,2.20673
d011c7fba6d3d11fa56d0962808f364fe43c519590a2c0b0c5d4b9d4000c971f,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,15126.3,8588,6402,2186,94632,8,6826,86123,24.2877
d08d3590e759b910bf4e5c31c39dd187ad6ca894a5da5c26f0e2343ffe9223c5,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1772.15,2730,1938,792,30076,8,1612,16281,2.54555
d0cb084bf73c6a8bf5cd88cfb595b6f89b05a25e54817adec872eb5b699f83c6,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3731.05,4815,3334,1481,56174,8,1819,62821,8.34385
d1b2c9992efda91256f54b5da850272632e2cd7a46cab2a4e81f74cedf156620,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,5355.17,3313,2177,1136,40187,8,937,35168,4.77691
d28acbdfd6c0f8dc93e215ce1a2fc55b369d63cd6b94efdbfaad6045b6f882ea,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,974.173,1847,1257,590,20644,8,1010,13357,1.26936
d2bf66ca178e3511de17fd1d1baee9bdf66ca21ecd831f227837ce9271dd99b4,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,241828,17058,13335,3723,190797,8,113751,616288,753.539
d3d1ba1cf734596936c45e703ae6c602900ea669015657296757813ef56804c2,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,7758.26,4820,3334,1486,59032,8,2512,61449,7.84112
d573733a5742e214054d9dcb2da9184aab7fbeb1af376b55fafb32a18244db01,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5402.52,3732,2581,1151,43342,8,2651,84649,7.43684
d6ac13401de0afd9760e8f8853fc4fa523bc083e017c97628ace4cc6213b7630,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,2636.93,2781,1832,949,32621,8,591,23984,2.88591
d6dade98259be38e7313f9777ef831cea9573770df96f4f369515d2dfdf64892,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4844.67,3496,2362,1134,41015,8,897,33449,6.95599
d75c887fb9536d1adc4dd996a2c83002aafd4a33c57da7f3f9ae4b1375acc563,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6416.26,5104,3604,1500,59384,8,1981,59854,8.47782
d7df934f3b3ba0e8254473ce06758550361bdc3f1491b9f8d9053d63822f60cf,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1764.03,2731,1941,790,30189,8,4158,57953,2.6842
d7e09c73e7c387ce90ed94c06031780e15353ec9e09ac3a8d2ce6cb1af0dc6f9,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,688.182,1860,1266,594,20658,8,517,10517,1.00223
d7f5127fbe51e0b6301e5092d44dacf3947138e0a6d52aa0820e05e552dcf8d6,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3980.14,3372,2442,930,39222,8,1168,27661,4.24827
d8130c88625b627297a53f53c8e762e3364a3a80df8f3c156308af5f39bfd89d,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3748.33,1850,1257,593,21650,8,531,12139,2.30902
da0d5cddd84af0e7503d69de955621895f5e4ed02463ce7b994926416ee15e90,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,4490.47,4107,2621,1486,49278,8,1914,57190,8.23222
da292d01044cc894931fcfb089158d65a1cd8e38a789c2f6c73be0fd81859ae3,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,11693.6,5310,3831,1479,63086,8,2652,73629,14.342
daa215241452279f6bd5d569a96d188cea9dd668a82c7db3f1463c7b4122bf78,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1287.87,1851,1257,594,20861,8,325,10876,1.2279
dad4ea991056ab6474c77d2983ea583b7475e7b62144be92e9414819af6c453b,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,3551.33,2734,1941,793,31998,8,803,16588,3.23431
db7603182e6c01908b60a5198cc807e5d50446b92f36df74879d8cff59ededf9,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1895.54,2565,1783,782,28952,8,3683,32229,2.78948
e08d820df1d9743f539badc0bc1e61665bee76c052dd71840fb75c3567894d1b,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,4168.07,5104,3610,1494,58108,8,1594,55705,8.38265
e0dee47cd630ceac71b5c13970dc2c1445ba7a9a780d4c8dc47ea48a94a76d13,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,3910.49,3372,2442,930,37320,8,1120,26394,3.00747
e0f3c7a20537704888438728a07497f4807978fb801fb82031069eca0220188b,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3140.42,3309,2177,1132,38566,8,5606,75969,5.024
e272c0e4899bd231855a0205e36e42663a9208b44d081e1149dc37bdafe3a33d,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,11336.5,5109,3610,1499,61671,8,3325,65832,13.2456
e2b2952cbec18758e829524bf6dbc3429f6a22fa6d02d67a9a769b04e568acda,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,2894.64,1739,1149,590,20421,8,229,7101,1.82151
e2bbfb9a6518269bb6c17eb4174bdb2c455f86b24df806b2a70d3efc3cc2559b,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,16580.1,5310,3831,1479,60202,8,8747,86424,22.3038
e2cb022ee2177db3e3a7d0013600ebdd0e836478a0de3e772bf2e43758f48b4f,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6297.97,3494,2362,1132,42717,8,797,35952,6.38374
e3f05dc6a31d4730a876f0feb1b4b2e907503a838b62458292ca91a970a07b98,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,2054.76,2322,1531,791,26786,8,500,14190,2.89887
e5061a18e1dccc8890efc254baf8645d165384227e9b8a2a184fa92c8a56b751,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,12804.9,5312,3831,1481,60364,8,5457,68944,14.0536
e5089b40043a2bd13c56d857868c30d39802c527a9f88960040cf46ad486d533,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5253.12,3240,2300,940,36452,8,2043,31440,4.28569
e56d749a21bc8a639822cf600ca2b22078c1a5352377f0b84164691f615d3915,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4887.83,4057,2930,1127,45640,8,2631,43623,7.24441
e5c9e667fbee60ca8a589904e1a7afc30c81394efd58e388a9f63470fa4ea406,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6608.39,4054,2930,1124,47566,8,1763,39458,6.43063
e66de9b63db44a62c14bf4e342fb5e7c7c704ed8af07cafdc0b0bae1575561d2,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1117.04,1859,1264,595,20757,8,286,9923,0.817957
e70a9ef2b4f8aaa2b009cfae1b6ce00546089bbb5aa32842f75da342b97b5c62,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,7970.52,5079,3597,1482,59796,8,2467,65020,7.82318
e848603289ccaac1aabdf4923a6c533d552120e0deb2e5a7dcc5575e4fbf4d15,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1251.32,2726,1936,790,30280,8,733,15802,2.15822
e8dab90c05bca526c4ca4dacc22f9973f240d5a80273896fcca6fa45ea919bb8,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,916.404,1739,1149,590,19405,8,271,5748,0.718591
ea6187c13380778e85ba5d23d7e056bb2abb811dea32e9675213085586a23a06,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4689630.0,20881,16450,4431,236975,8,1180208,4605661,9645.78
eae6008a7290df6b48bd01fe9114fe7c8405b73d714b28dd55a48088f412303e,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,2575.79,2193,1403,790,25694,8,255,13536,4.3558
ec107dc4aa7dbb1386df6da2db1f5b4dd192245085e5beee12265c82c9381edc,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3548.75,3369,2442,927,37121,8,1320,25163,4.09768
ec4b042c8f9a198d1b01cca74aa2bcd5acc11f565478ec964f0ba812e5f5f5c5,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4618.5,3732,2581,1151,43342,8,2166,52761,6.90447
ed81feb815fdb34cb44257fc30a6d9f24de2ed8fffcec1c868977a4d70d4395c,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,26603,10391,7751,2640,116641,8,16842,255182,88.5344
ed822dccbbfc8c02c2e04bd547202571cb79271a808d730d8742d31920e58213,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1608.48,3094,2149,945,33706,8,892,22010,2.78436
ed8349c414d687ac9dd6fc5f0f2406149f5e340dbddbb010a78b646aa1dff047,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,3318.12,3722,2581,1141,42727,8,4463,93544,7.18218
ed8b6e9582c28720d48b5839465e62d1837c0324ea9725c4d8af71b5718e8e81,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,32383.5,8588,6402,2186,97536,8,15627,122298,43.2025
ed9224086383052b0c3c6e5d47f8be3b109682bde7c4f0606548d115a458c204,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4562.37,4061,2932,1129,45302,8,1402,41147,5.86141
ee7841a529956537bd53bd0d06c598113f2c32871c93e105a3967b75e9f64199,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,7673.95,5109,3610,1499,61718,8,2756,52996,7.88379
eef410430ef1cdcadce5480be841daef9bd294a8d1a7a1912d559e62eee37fb3,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1380.36,1850,1257,593,20766,8,497,11760,1.03943
ef01a35c4b42507472b9855a2a470b8020f570bb1518eb15334873fe917bf877,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1974.88,2775,1832,943,32281,8,557,24512,3.10185
ef97c0560bd7e6e8d095f4f4c12bd07e9f93e382ba24f038963f8e1d82c9e5c5,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1667.51,2322,1531,791,26786,8,494,13933,2.20254
f2899679b09262dca05f75c6fe70f8eca2a6daeb2bd59727c37c1b6658e24802,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,14595.1,8580,6402,2178,94129,8,13022,121753,48.0783
f37d6966a7d23940fbb6746e26270b8f66f95534c8caf0eda6d1a692b7f03694,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6340.31,3524,2381,1143,43127,8,876,36477,6.44549
f38c4b16a01010ad99c30db049af26efc7fa7366d244e2d8b09c59fb44bc51f6,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,6043.44,4364,2861,1503,52449,8,1677,58474,8.10386
f44f61b4bcf0f5938c1b2e6436886c89427480ea10dc0835eb7889990b9aa4ea,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,1400.94,1863,1266,597,20821,8,365,10412,0.933528
f5931bc8ee19786a4ade31e56bdc19d415c4dbfa42da07785765944fe6748326,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,5490.98,3727,2581,1146,45243,8,1721,44355,6.24261
f7041abae337b502aa03618b1c0f40cc693acb9c0bd48efe21b41c42a7849bef,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,5229.07,3240,2300,940,38286,8,1162,27920,5.07577
f77cdd0764d8aa490133369275f4d62d71f47133f6102d90caa9a799c69ddc63,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,6273.65,4058,2932,1126,47233,8,2166,42479,6.69212
f78fe695ba9e97a63ab5ce95b254e44fa166fac58e2775b3ddf94f49ea7903cf,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,4646.35,3241,2300,941,36541,8,1577,27157,4.01477
f7bef5557bfa7900b2878f94c5cb50ef62b55ae98590c3348883692be9e0fe3e,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,11713.1,5277,3652,1625,60763,8,2608,83027,11.1826
f990df9b39aa8360f64fe986746d28d6ce1c06c5498b465aa979d3ad19016ee0,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1523.17,2707,1924,783,30076,8,677,16212,2.42093
f9e4e9cdb24462a34649e1e803328a7ce8332623aa743a6197d0c69af13b02d2,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,668.915,1737,1149,588,19236,8,296,6114,0.713344
fa619c63ddf9ad9612bc3a615ca437be781fa0014734de2b854bf496453301ac,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,1364.16,1847,1257,590,20644,8,3410,21289,1.66269
fbec9f8410da7935d158884bbe39a6d2ec9ea9a9cc81656e0df797d8a91227b0,56ab92f31c63b342e524772e52db2f544c639d6e4bcc0ce661f062ed31738024,OPTIMAL,576.826,1737,1149,588,19236,8,296,6114,0.713486
fc3b0f50b62cc1d9992a8e57b9ec42ca803833d372c275e62594a21cd3424008,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,522.676,1317,869,448,14656,8,146,3462,0.308244
fdd2abfa77414b11517b8142ddf00539bd7f46bcf54d45a1c4c63054c4ad6702,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,436.964,1240,794,446,14012,8,87,4299,0.24253
fe2b12d0f0ce68302c564ec85a5cf7640583a9cf878d8ac3d467d8cab178e90e,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,3111920.0,20867,16443,4424,236494,8,632852,2956918,6244.86
fe91eb0bb912529d421e5a02bf6ae7806d24d2ed126a32040f3805cf9880ffa4,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,7010.29,4440,3147,1293,52387,8,2009,55718,6.805
ff6697b1a9d57aeb43f770c91918c33c2b88b2ed07ceea158d351ecb9e4fe8ab,5df8f0e757df0723112604075d205601310374d953777709be4c1ef611f244bd,OPTIMAL,8016.85,4117,2621,1496,52091,8,2704,66347,7.69068
ffb713809ac8c43a2c5b9cf1de5f841511eab9db95cd9bd4ac5653992f9b2b14,fadf9341e734c7807e8d86051974b880b382afc02505113658a5a3965eda0f3c,OPTIMAL,5931.36,5079,3597,1482,57828,8,1982,61712,8.19457
